Date,Country,iso3,aqi,co,no2,o3,pm10,pm25,so2
2017-04-29,India,IND,,6.869230769,13.65,19.19230769,82.33333333,150.1428571,4.353846154
2017-04-29,Thailand,THA,,0.1,5.58,11.78,30.34,67.4,0.8
2017-04-30,China,CHN,124.6666667,7.432692308,15.76153846,44.38823529,67.44230769,111.6153846,8.05
2017-04-30,India,IND,,6.576923077,11.59166667,20.42307692,73.66666667,122.25,3.853846154
2017-04-30,Thailand,THA,,0.1,5.8,10.98,32.44,68.4,1.32
2017-05-01,China,CHN,97.33333333,7.8,15.21923077,39.94705882,67.57692308,108.9807692,7.451923077
2017-05-01,India,IND,,6.853846154,11.64615385,22.70769231,72.22222222,120.2857143,4.230769231
2017-05-01,Thailand,THA,,0.1,4.1,9.5,29.4,63.6,0.9
2017-05-02,China,CHN,109,7.405769231,12.88461538,37.07647059,59.96153846,101.7692308,6.717307692
2017-05-02,India,IND,,6.992307692,12.8,20.71538462,68.77777778,126.5,4.207692308
2017-05-02,Thailand,THA,,0.1,4.78,8.16,33,69.4,1.12
2017-05-03,China,CHN,81,6.475,10.49038462,32.94705882,55.13461538,90.40384615,5.157692308
2017-05-03,India,IND,,7.707692308,14.19230769,18.36923077,81.11111111,141.2857143,5.184615385
2017-05-03,Thailand,THA,,0.1,4.76,9.98,34.6,73.2,1
2017-05-04,China,CHN,111,6.786538462,11.42307692,29.72941176,139.0769231,111.1730769,4.932692308
2017-05-04,India,IND,,6.815384615,12.94166667,18.60769231,77.11111111,130.9285714,4.338461538
2017-05-04,Thailand,THA,,0.1,4.32,10.68,36.8,75.2,1
2017-05-05,China,CHN,182,6.928846154,13.21153846,29.89411765,126.3269231,117.1153846,5.401923077
2017-05-05,India,IND,,6.923076923,12.49166667,20.26923077,82.22222222,135.8571429,5.061538462
2017-05-05,Thailand,THA,,0.1,5.7,11.32,28.4,64.6,1.1
2017-05-06,China,CHN,89,6.994230769,14.53461538,29.72156863,108.0192308,121.2115385,6.332692308
2017-05-06,India,IND,,7.838461538,14.9,17.30833333,76.77777778,134.8571429,5.938461538
2017-05-06,Thailand,THA,,0.1,7.88,12.44,34.4,72,0.9
2017-05-07,China,CHN,104.3333333,7.148076923,15.13269231,32.51372549,88.07692308,118.1923077,6.565384615
2017-05-07,India,IND,,6.7,13.15454545,15.46923077,72.88888889,144,4.6
2017-05-07,Thailand,THA,,0.1,4.56,13.6,27.8,65.8,1
2017-05-08,China,CHN,119,7.021153846,14.67307692,33.41764706,65.21153846,102.9230769,6.042307692
2017-05-08,India,IND,,7.123076923,10.76923077,17.81538462,77.33333333,131.3571429,4.746153846
2017-05-08,Thailand,THA,,0.1,5.94,10.54,28.8,57.2,1
2017-05-09,China,CHN,96.66666667,6.890384615,13.08846154,35.79607843,55.48076923,90.34615385,5.992307692
2017-05-09,India,IND,,6.430769231,11.88461538,19.12307692,67.55555556,121.2857143,4.346153846
2017-05-09,Thailand,THA,,0.1,6.26,9.98,34.64,64.8,1.1
2017-05-10,China,CHN,106.3333333,7.609615385,17.15961538,37.11568627,64.57692308,104.6730769,6.982692308
2017-05-10,India,IND,,6.146153846,10.66153846,20.25384615,59.11111111,117.1428571,3.984615385
2017-05-10,Thailand,THA,,0.1,5.56,11.02,29.1,62,0.8
2017-05-11,China,CHN,117.3333333,7.371153846,14.75384615,37.90196078,63.17307692,104.9423077,6.771153846
2017-05-11,India,IND,,6.7,12.06153846,17.07692308,62.75,117.0714286,4.207692308
2017-05-11,Thailand,THA,,0.1,5.12,9.12,23.24,51.4,0.7
2017-05-12,China,CHN,128.6666667,6.342307692,12.86923077,35.49411765,63.92307692,89.38461538,5.886538462
2017-05-12,India,IND,,6.869230769,10.73846154,16.13076923,90.125,132.5714286,4.292307692
2017-05-12,Thailand,THA,,0.1,5.8,7.3,24.8,57.5,0.975
2017-05-13,China,CHN,102,6.571153846,14.62692308,33.44313725,57.80769231,86.28846154,6.205769231
2017-05-13,India,IND,,7.538461538,12.74166667,16.55384615,87.11111111,136.5,4.015384615
2017-05-13,Thailand,THA,,0.1,5.24,8.32,21.22,51.25,0.85
2017-05-14,China,CHN,78.66666667,6.796153846,13.45769231,37.33191489,55.26923077,90.5,6.317307692
2017-05-14,India,IND,,6.607692308,11.69166667,16.70769231,72,130.2142857,4.2
2017-05-14,Thailand,THA,,0.1,4.08,7.62,17.2,40.45,0.725
2017-05-15,China,CHN,70.33333333,6.476923077,12.96923077,35.39545455,48.46153846,81.19230769,5.821153846
2017-05-15,India,IND,,6.892307692,11.25,15.55384615,69.77777778,128.0714286,4.284615385
2017-05-15,Thailand,THA,,0.1,4.08,7.14,16.26,40.75,0.975
2017-05-16,China,CHN,80.66666667,6.632692308,12.92692308,38.25490196,45.80769231,76.01923077,6.307692308
2017-05-16,India,IND,,7.223076923,9.584615385,15.09230769,79.33333333,134.5,4.130769231
2017-05-16,Thailand,THA,,0.1,4.78,6.04,15.4,38.5,0.85
2017-05-17,China,CHN,114.3333333,7.194230769,15.48653846,44.12745098,57.78846154,97.80769231,6.909615385
2017-05-17,India,IND,,6.5,9.107692308,16.7,69,123.4285714,3.861538462
2017-05-17,Thailand,THA,,0.1,4.56,6.04,13.8,32.25,0.975
2017-05-18,China,CHN,135,7.255769231,14.59423077,50.44901961,62.40384615,105.7884615,6.998076923
2017-05-18,India,IND,,6.423076923,9.484615385,15.96153846,69.11111111,129.0714286,4.046153846
2017-05-18,Thailand,THA,,0.1,3.86,8.88,20.2,36.75,1.225
2017-05-19,China,CHN,121.3333333,7.269230769,14.20192308,45.87647059,60.84615385,106.9423077,6.455769231
2017-05-19,India,IND,,6.530769231,11.20833333,15.66923077,71.66666667,124.5714286,3.738461538
2017-05-19,Thailand,THA,,0.1,5.36,8.02,26.4,48.5,1.4
2017-05-20,China,CHN,101.6666667,7.148076923,13.3,42.64313725,54,99.13461538,5.986538462
2017-05-20,India,IND,,6.284615385,10.99166667,15.43076923,74.66666667,129.2857143,3.853846154
2017-05-20,Thailand,THA,,0.1,5.12,8.66,34.94,68.25,0.975
2017-05-21,China,CHN,89.66666667,7.05,11.87884615,38.49803922,51.11538462,96.40384615,5.655769231
2017-05-21,India,IND,,6.538461538,10.01538462,15.15384615,97.88888889,135.1428571,3.792307692
2017-05-21,Thailand,THA,,0.1,3.74,8.86,35.8,67.75,0.725
2017-05-22,China,CHN,90.33333333,6.734615385,10.98076923,31.6,46.76923077,87.5,4.938461538
2017-05-22,India,IND,,6.561538462,10.65384615,14.09230769,71.77777778,122,4.069230769
2017-05-22,Thailand,THA,,0.1,5.02,8.82,40.8,74.5,0.85
2017-05-23,China,CHN,44.66666667,6.203846154,11.375,29.22916667,36.61538462,70.07692308,4.390384615
2017-05-23,India,IND,,6.569230769,11.81538462,15,72.88888889,128.2857143,3.607692308
2017-05-23,Thailand,THA,,0.1,6.483333333,6.233333333,39.33333333,74.6,1
2017-05-24,China,CHN,75.66666667,6.630769231,13.81730769,31.85686275,41.36538462,74.53846154,5.401923077
2017-05-24,India,IND,,6.946153846,12.09230769,13.54615385,72,132.1428571,3.492307692
2017-05-24,Thailand,THA,,0.1,5.633333333,6.883333333,30.33333333,57.16666667,1.2
2017-05-25,China,CHN,68.66666667,6.438461538,13.00576923,37.84705882,43.80769231,72.15384615,6.144230769
2017-05-25,India,IND,,5.953846154,12.1,15.86153846,71.55555556,128.5,4.007692308
2017-05-25,Thailand,THA,,0.1,6.183333333,8.383333333,25.66666667,55.66666667,1.1
2017-05-26,China,CHN,88.66666667,6.911538462,16.83846154,40.616,54.40384615,91.80769231,7.288461538
2017-05-26,India,IND,,5.730769231,16.76153846,14.40769231,70,129.0714286,4.546153846
2017-05-26,Thailand,THA,,0.1,6.283333333,6.766666667,21.83333333,51.16666667,1.033333333
2017-05-27,China,CHN,107.3333333,7.342307692,16.86730769,45.062,59.19230769,100.9807692,7.448076923
2017-05-27,India,IND,,5.330769231,10.09230769,19.19230769,70.11111111,116.2142857,3.523076923
2017-05-27,Thailand,THA,,0.1,6.95,5.966666667,22.66666667,47.91666667,0.933333333
2017-05-28,China,CHN,124.6666667,7.415384615,15.51538462,52.74,63.96153846,105.4038462,7.323076923
2017-05-28,India,IND,,5.407692308,9.476923077,15.28461538,60.55555556,115.1428571,3.015384615
2017-05-28,Thailand,THA,,0.1,4.5,7.55,19.6,42.83333333,0.933333333
2017-05-29,China,CHN,103.3333333,6.896153846,12.85384615,48.914,61.67307692,100.75,6.680769231
2017-05-29,India,IND,,5.961538462,9.938461538,15.26153846,58.11111111,111,2.769230769
2017-05-29,Thailand,THA,,0.1,5.05,7.6,21.83333333,50.66666667,0.933333333
2017-05-30,China,CHN,91,7.369230769,12.01153846,39.304,57.40384615,102.0769231,6.705769231
2017-05-30,India,IND,,6.115384615,10.06923077,13.46153846,56.66666667,114.0714286,3.161538462
2017-05-30,Thailand,THA,,0.1,5.433333333,6.166666667,24.5,49.33333333,0.766666667
2017-05-31,China,CHN,101.6666667,7.740384615,14.16153846,40.24901961,58.38461538,112.0384615,6.428846154
2017-05-31,India,IND,,5.930769231,9.892307692,12.38461538,58.22222222,104.5714286,3.276923077
2017-05-31,Thailand,THA,,0.1,6.2,5.65,26.45,53,0.933333333
2017-06-01,China,CHN,95.66666667,7.186538462,12.71923077,39.65686275,54.32692308,97.86538462,5.869230769
2017-06-01,India,IND,,6.246153846,10.77692308,10.83076923,58.88888889,116,3.269230769
2017-06-01,Thailand,THA,,0.1,4.466666667,5.583333333,25.33333333,49.66666667,1.016666667
2017-06-02,China,CHN,92.66666667,6.840384615,12.16730769,39.06666667,55.21153846,94.36538462,5.705769231
2017-06-02,India,IND,,7.123076923,10.09230769,12.56153846,65,119.3571429,2.961538462
2017-06-02,Thailand,THA,,0.1,3.966666667,5.2,21.36666667,39.4,1.183333333
2017-06-03,China,CHN,52.33333333,6.571153846,12.12692308,33.7,47.86538462,81.03846154,5.401923077
2017-06-03,India,IND,,6.592307692,11.11538462,12.38461538,67,121.4285714,3.7
2017-06-03,Thailand,THA,,0.1,3.9,5.466666667,19.51666667,34.6,0.933333333
2017-06-04,China,CHN,86,6.740384615,12.21923077,34.5,43.05769231,75.94230769,5.834615385
2017-06-04,India,IND,,5.823076923,10.22307692,14.36153846,66,116.8571429,3.553846154
2017-06-04,Thailand,THA,,0.1,3.783333333,4.6,16.66666667,32.62,0.85
2017-06-05,China,CHN,101.6666667,6.423076923,11.775,34.744,37.46153846,71.07692308,5.232692308
2017-06-05,India,IND,,5.846153846,9.207692308,12.33076923,68.33333333,114.8571429,3.238461538
2017-06-05,Thailand,THA,,0.1,4.483333333,5.833333333,18,35.6,1.266666667
2017-06-06,China,CHN,60,6.365384615,10.76153846,33.088,37.78846154,72.61538462,4.438461538
2017-06-06,India,IND,,5.738461538,9.092307692,11.99230769,64.88888889,111.0714286,3.315384615
2017-06-06,Thailand,THA,,0.1,4.066666667,7.083333333,20,36.16666667,1.283333333
2017-06-07,China,CHN,81,6.878846154,11.92692308,36.90392157,43.28846154,83.48076923,5.340384615
2017-06-07,India,IND,,5.892307692,9.407692308,9.346153846,58.33333333,98.5,3.069230769
2017-06-07,Thailand,THA,,0.1,4.366666667,6.483333333,19.16666667,35.5,1.1
2017-06-08,China,CHN,80.33333333,7.540384615,14.16538462,40.05882353,48.19230769,89.71153846,6.088461538
2017-06-08,India,IND,,5.446153846,9.330769231,8.392307692,47.88888889,104.0714286,2.692307692
2017-06-08,Thailand,THA,,0.1,5.333333333,6.35,16.5,27.03333333,1.016666667
2017-06-09,China,CHN,76.33333333,6.965384615,12.96153846,34.7,47.28846154,85.65384615,5.859615385
2017-06-09,India,IND,,5.853846154,10.01666667,8.1,58.125,109.2857143,3.261538462
2017-06-09,Thailand,THA,,0.1,4,6.5,22.55,33.91666667,1.016666667
2017-06-10,China,CHN,88.66666667,6.265384615,11.74038462,26.83333333,39.92307692,68.44230769,5.388461538
2017-06-10,India,IND,,5.953846154,10.53333333,9.453846154,59.625,107.7142857,3.538461538
2017-06-10,Thailand,THA,,0.1,3.516666667,5.8,28.16666667,41.53333333,0.85
2017-06-11,China,CHN,86.66666667,6.517307692,12.86923077,29.07058824,42.46153846,70.48076923,5.986538462
2017-06-11,India,IND,,5.784615385,9.675,13.09230769,51.125,94.78571429,3.469230769
2017-06-11,Thailand,THA,,0.1,4.283333333,6.15,35.33333333,51.16666667,1.283333333
2017-06-12,China,CHN,98.33333333,6.630769231,12.49038462,32.00588235,42.01923077,75.30769231,5.294230769
2017-06-12,India,IND,,6.966666667,10.325,11.225,44.85714286,101.3846154,3.708333333
2017-06-12,Thailand,THA,,0.1,4.083333333,6.233333333,35.25,56.76666667,1.32
2017-06-13,China,CHN,102,6.721153846,12.78461538,30.33137255,40.19230769,75.71153846,4.888461538
2017-06-13,India,IND,,7.416666667,12.40833333,11.86666667,54.42857143,114,3.725
2017-06-13,Thailand,THA,,0.1,4.666666667,5.783333333,29.1,46.53333333,1.55
2017-06-14,China,CHN,100.6666667,7.311538462,13.4,34.31960784,45.32692308,85.34615385,5.675
2017-06-14,India,IND,,6.1,10.54166667,11.57272727,63.71428571,105.3076923,3.9
2017-06-14,Thailand,THA,,0.1,4.566666667,5.75,25,40.5,1.183333333
2017-06-15,China,CHN,105,7.15,13.64423077,40.5,48.82692308,88.09615385,5.911538462
2017-06-15,India,IND,,5.058333333,9.916666667,12.24545455,64.25,110.3846154,3.55
2017-06-15,Thailand,THA,,0.1,5.316666667,4.983333333,38.81666667,58.93333333,1.35
2017-06-16,China,CHN,121.3333333,6.871153846,13.49807692,45.98039216,49.44230769,89.67307692,5.611538462
2017-06-16,India,IND,,5.575,10.71666667,12.91666667,47.5,104.6923077,3.925
2017-06-16,Thailand,THA,,0.1,5.816666667,5.7,42.83333333,67.66666667,1.366666667
2017-06-17,China,CHN,117,7.132692308,14.05384615,46.028,50.76923077,93.92307692,6.013461538
2017-06-17,India,IND,,5.683333333,9.458333333,13.075,45.75,105.7692308,3.508333333
2017-06-17,Thailand,THA,,0.1,5.316666667,6.166666667,36.5,61.83333333,1.266666667
2017-06-18,China,CHN,119.6666667,7.013461538,12.60192308,44.196,48.55769231,93.80769231,5.828846154
2017-06-18,India,IND,,4.958333333,8.541666667,13.63333333,56.25,105.3076923,3.5
2017-06-18,Thailand,THA,,0.1,3.916666667,6.05,24.15,45.35,1.183333333
2017-06-19,China,CHN,106.6666667,7.042307692,13.35576923,34.088,45,87.34615385,5.276923077
2017-06-19,India,IND,,5.6,9.858333333,13.08333333,56.875,102.6153846,3.5
2017-06-19,Thailand,THA,,0.1,4.65,5.966666667,22.05,41.53333333,1.1
2017-06-20,China,CHN,92.66666667,7.282692308,13.21730769,32.732,45.23076923,88.98076923,5.461538462
2017-06-20,India,IND,,5.616666667,8.366666667,11.83333333,46.25,90.38461538,3.45
2017-06-20,Thailand,THA,,0.1,5.8,5.716666667,23.5,44.2,1.1
2017-06-21,China,CHN,99,7.298076923,13.62115385,30.672,45.21153846,90.75,4.994230769
2017-06-21,India,IND,,5.55,8.658333333,10.20833333,53,102.8461538,3.933333333
2017-06-21,Thailand,THA,,0.1,5.05,4.666666667,21.16666667,37.5,1.35
2017-06-22,China,CHN,73,6.58627451,11.47254902,28.48163265,37.25490196,74.90196078,4.354901961
2017-06-22,India,IND,,5.55,8.833333333,9.7,54.75,99.92307692,4.5
2017-06-22,Thailand,THA,,0.1,5.033333333,4.716666667,18.98333333,34.53333333,0.933333333
2017-06-23,China,CHN,77,6.921568627,12.59803922,26.33469388,42.50980392,83.76470588,4.376470588
2017-06-23,India,IND,,6.091666667,9.783333333,8.866666667,54.75,102.3076923,10.18333333
2017-06-23,Thailand,THA,,0.1,5.133333333,5.95,19.33333333,37.66666667,1.1
2017-06-24,China,CHN,67,6.744230769,11.875,28.758,37.51923077,73.15384615,4.488461538
2017-06-24,India,IND,,6.016666667,9.85,10.19166667,62.5,111.2307692,3.383333333
2017-06-24,Thailand,THA,,0.1,3.883333333,6.75,17,36.81666667,1.2
2017-06-25,China,CHN,83.66666667,6.603846154,12.50769231,30.488,39.84615385,76.51923077,4.851923077
2017-06-25,India,IND,,5.891666667,10.41666667,10,52.75,105.1538462,3.291666667
2017-06-25,Thailand,THA,,0.1,3.516666667,7.083333333,14.66666667,29.93333333,1.116666667
2017-06-26,China,CHN,90.33333333,6.859615385,13.37692308,33.96,44.17307692,81.55769231,5.136538462
2017-06-26,India,IND,,5.558333333,8.45,9.816666667,52,92.61538462,3.466666667
2017-06-26,Thailand,THA,,0.1,4.366666667,6.75,18.7,36.26666667,1.183333333
2017-06-27,China,CHN,101.3333333,7.130769231,12.89615385,39.408,46.61538462,87.23076923,5.248076923
2017-06-27,India,IND,,5.483333333,7.616666667,8.425,48.625,86.92307692,3.516666667
2017-06-27,Thailand,THA,,0.1,4.866666667,7.166666667,21.33333333,43.38333333,1.1
2017-06-28,China,CHN,100,6.911538462,12.34038462,37.58,47.34615385,89.46153846,5.207692308
2017-06-28,India,IND,,6.216666667,8.325,8.291666667,43.125,80.92307692,4
2017-06-28,Thailand,THA,,0.1,5.25,6.883333333,19.36666667,40.41666667,0.85
2017-06-29,China,CHN,98.33333333,6.823076923,11.71346154,37.386,45.44230769,86.5,4.875
2017-06-29,India,IND,,6.075,8.716666667,8.316666667,41.5,82.46153846,4.325
2017-06-29,Thailand,THA,,0.1,5.233333333,5.716666667,22,40.16666667,1.2
2017-06-30,China,CHN,112.3333333,6.85,11.62307692,32.774,41.69230769,83.44230769,4.592307692
2017-06-30,India,IND,,6.141666667,8.041666667,8.333333333,52,90,3.166666667
2017-06-30,Thailand,THA,,0.1,4.95,5.116666667,22.83333333,44.2,0.933333333
2017-07-01,China,CHN,117.6666667,6.938461538,11.74807692,32.84,42.57692308,84.51923077,4.767307692
2017-07-01,India,IND,,5.933333333,9.925,7.941666667,50.5,92.23076923,4.033333333
2017-07-01,Thailand,THA,,0.1,4.183333333,5.133333333,21,39,0.85
2017-07-02,China,CHN,105.3333333,6.855769231,11.48269231,30.328,41.94230769,83.28846154,4.898076923
2017-07-02,India,IND,,5.275,10.35,7.325,45.125,87.92307692,3.941666667
2017-07-02,Thailand,THA,,0.1,4.85,5.3,22.5,42.33333333,0.933333333
2018-01-01,China,CHN,124.6666667,12.48627451,24.74313725,19.90208333,97.2745098,159.1764706,13.29411765
2018-01-01,India,IND,,8.853846154,16.94615385,16.27692308,108.1111111,188.4,8.376923077
2018-01-01,Thailand,THA,,0.1,4.08,11.86,26.8,63.8,0.7
2018-01-02,China,CHN,104.3333333,10.74705882,22.70980392,15.88541667,77.47058824,135.4313725,9.919607843
2018-01-02,India,IND,,8.907142857,13.89285714,14.44285714,112.4444444,196.2666667,7.942857143
2018-01-02,Thailand,THA,,0.1,5.14,10.46,31.9,73,0.8
2018-01-03,China,CHN,102,8.78627451,18.18235294,16.79791667,53.98039216,103.4117647,8.052941176
2018-01-03,India,IND,,9.742857143,16.99285714,15.47857143,100.7777778,188.3333333,6.407142857
2018-01-03,Thailand,THA,,0.1,7.3,9.64,41.86,87.2,0.9
2018-01-04,China,CHN,99,8.760784314,17.88823529,14.2625,44.8627451,95.54901961,8.207843137
2018-01-04,India,IND,,10.29285714,20.57142857,13.30714286,112,193.9375,8.157142857
2018-01-04,Thailand,THA,,0.1,8.26,10.22,46.26,101,1.1
2018-01-05,China,CHN,136.6666667,10.40588235,19.17254902,11.15625,57.84313725,122,8.960784314
2018-01-05,India,IND,,10.01428571,23.20714286,11.62857143,100.7777778,195.3125,7.828571429
2018-01-05,Thailand,THA,,0.1,11.02,10.14,51.8,117.8,1.44
2018-01-06,China,CHN,166.3333333,9.943137255,19.05882353,12.36458333,53.01960784,114.5294118,8.525490196
2018-01-06,India,IND,,10.67857143,21.19285714,10.91428571,107.4444444,191.5,9.021428571
2018-01-06,Thailand,THA,,0.1,9.48,9.5,51.84,115.8,1.54
2018-01-07,China,CHN,150.3333333,10.51372549,18.26470588,11.82708333,50.32,107.0196078,8.607843137
2018-01-07,India,IND,,9.285714286,20.38571429,12.68571429,93.88888889,184.4375,8.507142857
2018-01-07,Thailand,THA,,0.1,4.56,7.38,30.68,73.6,0.9
2018-01-08,China,CHN,54.33333333,8.825490196,13.26862745,17.93333333,49.03921569,95.49019608,6.868627451
2018-01-08,India,IND,,9.457142857,19.29285714,15.47142857,91.44444444,183.0625,8.107142857
2018-01-08,Thailand,THA,,0.1,5.82,5.34,33.8,75.8,1.1
2018-01-09,China,CHN,46.33333333,8.378431373,14.2,19.10625,48.78431373,89.11764706,6.909803922
2018-01-09,India,IND,,10.10714286,17.87142857,17.45714286,103.8888889,192.9375,8.092857143
2018-01-09,Thailand,THA,,0.1,6.62,5.02,35.06,78.4,1.1
2018-01-10,China,CHN,49.66666667,7.992156863,16.50392157,17.48541667,50.74509804,91.31372549,7.768627451
2018-01-10,India,IND,,11.08571429,19.51428571,13.69285714,102.1111111,187.4375,8.907142857
2018-01-10,Thailand,THA,,0.1,5.72,8.5,28,68.8,0.725
2018-01-11,China,CHN,63.33333333,8.48627451,19.99215686,16.24583333,55.41176471,106.6470588,9.198039216
2018-01-11,India,IND,,10.36428571,21.62142857,12.49285714,95.44444444,182.5,8.357142857
2018-01-11,Thailand,THA,,0.1,5.7,11.46,41.1,83.4,0.8
2018-01-12,China,CHN,109.3333333,9.601960784,22.71568627,14.18333333,60.60784314,118.4705882,12.51176471
2018-01-12,India,IND,,11.39285714,22.12142857,11.38571429,100,188.625,9.242857143
2018-01-12,Thailand,THA,,0.1,4.88,10.12,32.22,67,0.9
2018-01-13,China,CHN,177.6666667,11.32745098,27.81372549,12.43541667,76.78431373,142.5686275,13.62156863
2018-01-13,India,IND,,10.94285714,19.62142857,10.22857143,104.7777778,189.9375,8.6
2018-01-13,Thailand,THA,,0.1,7.1,11.24,42.76,85,0.9
2018-01-14,China,CHN,227.6666667,11.27254902,27.16078431,13.13958333,80.94117647,150.9411765,13.45882353
2018-01-14,India,IND,,9.492857143,15.97857143,11.57142857,96.77777778,184.5,5.828571429
2018-01-14,Thailand,THA,,0.1,7.3,10.16,48.66,104.6,1.1
2018-01-15,China,CHN,227.3333333,11.63137255,28.79803922,12.15625,82.50980392,153.4509804,13.22156863
2018-01-15,India,IND,,9.107142857,14.9,13.33571429,95,184.75,7.371428571
2018-01-15,Thailand,THA,,0.1,9.02,10.04,51.8,107.2,1.12
2018-01-16,China,CHN,162,11.81730769,27.58846154,12.35714286,83.94230769,153.5769231,11.86346154
2018-01-16,India,IND,,9.35,17.20714286,10.75714286,88.44444444,180.375,8.6
2018-01-16,Thailand,THA,,0.1,10.72,10.6,54.74,115.6,1.32
2018-01-17,China,CHN,179,13.25,28.13846154,12.83673469,95.51923077,169.1538462,11.17115385
2018-01-17,India,IND,,9.464285714,14.55714286,13.70714286,92.22222222,183.8125,7.121428571
2018-01-17,Thailand,THA,,0.1,14.52,14.3,68.6,137.2,1.96
2018-01-18,China,CHN,195.25,13.5,28.57692308,12.81428571,94.76923077,169.9423077,12.12115385
2018-01-18,India,IND,,10.15,16.15714286,13.33571429,105.1111111,192.125,7.357142857
2018-01-18,Thailand,THA,,0.1,10.76,10.94,63.68,131.8,1.34
2018-01-19,China,CHN,198.25,13.67115385,28.63076923,13.04489796,95.42307692,169.8461538,12.45384615
2018-01-19,India,IND,,11.18,15.64666667,16.05333333,98.7,187.0588235,8.226666667
2018-01-19,Thailand,THA,,0.1,10.88,9.52,57.78,118.4,1.2
2018-01-20,China,CHN,177,12.175,25.76153846,13.34081633,83.55769231,149.6346154,11.15961538
2018-01-20,India,IND,,10.88125,16.14375,15.6625,96.63636364,174.2352941,9.625
